Date,USDJPY,USDJPY_Vol,USDINR,EURUSD,GBPUSD,VIX
2021-11-29,112.79000091552734,0,75.46499633789062,1.1314777135849,1.3234007358551025,30.670000076293945
2021-12-06,113.37999725341797,0,75.79229736328125,1.1317081451416016,1.327400803565979,18.690000534057617
2021-12-13,113.69999694824219,0,76.30500030517578,1.1239616870880127,1.3247997760772705,21.56999969482422
2021-12-20,114.4000015258789,0,75.06739807128906,1.1341726779937744,1.3388994932174683,17.959999084472656
2021-12-27,115.10299682617188,0,74.43119812011719,1.1375269889831543,1.353300929069519,17.219999313354492
2022-01-03,115.51000213623047,0,74.46730041503906,1.1363636255264282,1.359000325202942,18.760000228881836
2022-01-10,114.22000122070312,0,73.97229766845703,1.141643762588501,1.3677009344100952,19.190000534057617
2022-01-17,113.65699768066406,0,74.45220184326172,1.134507179260254,1.3560001850128174,28.850000381469727
2022-01-24,115.19999694824219,0,74.99430084228516,1.1148271560668945,1.3410003185272217,27.65999984741211
2022-01-31,115.20999908447266,0,74.6438980102539,1.145081877708435,1.3538798093795776,23.219999313354492
2022-02-07,115.66000366210938,0,75.57959747314453,1.1350737810134888,1.356399416923523,27.360000610351562
2022-02-14,114.9739990234375,0,75.06300354003906,1.13237464427948,1.3595194816589355,27.75
2022-02-21,115.52999877929688,0,75.06800079345703,1.1273066997528076,1.3408995866775513,27.59000015258789
2022-02-28,114.80000305175781,0,76.41799926757812,1.0951223373413086,1.3229000568389893,31.979999542236328
2022-03-07,117.33899688720703,0,76.310302734375,1.0912384986877441,1.3040003776550293,30.75
2022-03-14,119.20800018310547,0,75.98159790039062,1.106439471244812,1.3182003498077393,23.8700008392334
2022-03-21,122.06999969482422,0,76.2760009765625,1.098538875579834,1.3192002773284912,20.809999465942383
2022-03-28,122.4020004272461,0,75.91909790039062,1.1049723625183105,1.3115992546081543,19.6299991607666
2022-04-04,124.28500366210938,0,75.91320037841797,1.0876185894012451,1.3019307851791382,21.15999984741211
2022-04-11,126.41000366210938,0,76.30879974365234,1.0816657543182373,1.3061002492904663,22.700000762939453
2022-04-18,128.3209991455078,0,76.44170379638672,1.080263614654541,1.2840992212295532,28.209999084472656
2022-04-25,129.6820068359375,0,76.58899688720703,1.0546298027038574,1.25749933719635,33.400001525878906
2022-05-02,130.46299743652344,0,76.54180145263672,1.0549635887145996,1.234100103378296,30.190000534057617
2022-05-09,129.25,0,77.44380187988281,1.0412328243255615,1.2269998788833618,28.8700008392334
2022-05-16,127.91999816894531,0,77.42109680175781,1.0564124584197998,1.2489992380142212,29.43000030517578
2022-05-23,127.08000183105469,0,77.63020324707031,1.0738831758499146,1.2630106210708618,25.719999313354492
2022-05-30,130.8300018310547,0,77.6438980102539,1.0721560716629028,1.2489992380142212,24.790000915527344
2022-06-06,134.39999389648438,0,78.1488037109375,1.0521332025527954,1.2318001985549927,27.75
2022-06-13,134.94500732421875,0,77.9614028930664,1.049648404121399,1.2227002382278442,31.1299991607666
2022-06-20,135.16099548339844,0,78.14240264892578,1.0558546781539917,1.2265995740890503,27.229999542236328
2022-06-27,135.0800018310547,0,78.96299743652344,1.0429704189300537,1.2109997272491455,26.700000762939453
2022-07-04,136.05999755859375,0,79.3323974609375,1.018744945526123,1.2031002044677734,24.639999389648438
2022-07-11,138.4459991455078,0,79.6852035522461,1.0088679790496826,1.185599684715271,24.229999542236328
2022-07-18,136.0800018310547,0,79.87650299072266,1.0215548276901245,1.2005999088287354,23.030000686645508
2022-07-25,133.22999572753906,0,79.57150268554688,1.022704005241394,1.2180001735687256,21.329999923706055
2022-08-01,134.97999572753906,0,79.59100341796875,1.0180189609527588,1.2073999643325806,21.149999618530273
2022-08-08,133.43299865722656,0,79.61399841308594,1.02638840675354,1.2142199277877808,19.530000686645508
2022-08-15,136.89700317382812,0,79.8865966796875,1.0042177438735962,1.1831001043319702,20.600000381469727
2022-08-22,137.5500030517578,0,79.956298828125,0.9967108964920044,1.175100564956665,25.559999465942383
2022-08-29,140.20199584960938,0,79.716796875,0.9959167838096619,1.150999665260315,25.469999313354492
2022-09-05,142.5,0,79.64800262451172,1.0155377388000488,1.1602004766464233,22.790000915527344
2022-09-12,142.78599548339844,0,79.6531982421875,1.0015623569488525,1.1538004875183105,26.299999237060547
2022-09-19,143.3730010986328,0,81.21949768066406,0.9690861105918884,1.0860004425048828,29.920000076293945
2022-09-26,144.6840057373047,0,81.48059844970703,0.9804883003234863,1.115200161933899,31.6200008392334
2022-10-03,145.35000610351562,0,82.78359985351562,0.9740323424339294,1.108799934387207,31.360000610351562
2022-10-10,148.77000427246094,0,82.19210052490234,0.9724788069725037,1.1172996759414673,32.02000045776367
2022-10-17,147.67999267578125,0,82.51349639892578,0.9862905144691467,1.130600094795227,29.690000534057617
2022-10-24,147.42999267578125,0,82.44249725341797,0.9966115355491638,1.1614995002746582,25.75
2022-10-31,146.6199951171875,0,81.9749984741211,0.998502254486084,1.1378997564315796,24.549999237060547
2022-11-07,138.8000030517578,0,80.54789733886719,1.037451982498169,1.1838998794555664,22.520000457763672
2022-11-14,140.33999633789062,0,81.50019836425781,1.0346611738204956,1.188999891281128,23.1200008392334
2022-11-21,139.1199951171875,0,81.597900390625,1.0415581464767456,1.209200143814087,20.5
2022-11-28,134.30999755859375,0,81.43000030517578,1.053851842880249,1.2301000356674194,19.059999465942383
2022-12-05,136.5800018310547,0,82.43460083007812,1.0548522472381592,1.2259002923965454,22.829999923706055
2022-12-12,136.6999969482422,0,82.68180084228516,1.0601080656051636,1.2145001888275146,22.6200008392334
2022-12-19,132.75999450683594,0,82.6041030883789,1.0667804479599,1.2054002285003662,20.8700008392334
2022-12-26,131.11000061035156,0,82.739501953125,1.0728462934494019,1.2098994255065918,21.670000076293945
2023-01-02,132.0800018310547,0,82.27059936523438,1.0665528774261475,1.2094004154205322,21.1299991607666
2023-01-09,127.87000274658203,0,81.28479766845703,1.0849517583847046,1.223199725151062,18.350000381469727
2023-01-16,129.5500030517578,0,80.97599792480469,1.087902545928955,1.2389992475509644,19.850000381469727
2023-01-23,129.8699951171875,0,81.51429748535156,1.0874292850494385,1.2381999492645264,18.510000228881836
2023-01-30,131.17999267578125,0,82.49109649658203,1.0829542875289917,1.205599308013916,18.329999923706055
2023-02-06,131.41000366210938,0,82.49469757080078,1.0703200101852417,1.206499695777893,20.530000686645508
2023-02-13,134.11000061035156,0,82.81490325927734,1.0721560716629028,1.2045000791549683,20.020000457763672
2023-02-20,136.47000122070312,0,82.93299865722656,1.0586491823196411,1.1948002576828003,21.670000076293945
2023-02-27,135.83999633789062,0,81.7125015258789,1.0651895999908447,1.2035996913909912,18.489999771118164
2023-03-06,135.0,0,82.01830291748047,1.065870761871338,1.2034997940063477,24.799999237060547
2023-03-13,131.8300018310547,0,82.53240203857422,1.075384497642517,1.2179007530212402,25.510000228881836
2023-03-20,130.7449951171875,0,82.34719848632812,1.078283429145813,1.222800374031067,21.739999771118164
2023-03-27,132.77000427246094,0,82.10050201416016,1.0871928930282593,1.2345998287200928,18.700000762939453
2023-04-03,132.13999938964844,0,81.875,1.0997470617294312,1.242200493812561,18.399999618530273
2023-04-10,133.8000030517578,0,81.84600067138672,1.1104941368103027,1.2423996925354004,17.06999969482422
2023-04-17,134.16000366210938,0,82.14089965820312,1.1098779439926147,1.2436001300811768,16.770000457763672
2023-04-24,136.32000732421875,0,81.74539947509766,1.1128422021865845,1.2576006650924683,15.779999732971191
2023-05-01,134.8300018310547,0,81.71610260009766,1.1212018728256226,1.264000415802002,17.190000534057617
2023-05-08,135.72999572753906,0,82.24829864501953,1.0940918922424316,1.2460997104644775,17.030000686645508
2023-05-15,137.9600067138672,0,82.83529663085938,1.0824854373931885,1.2447998523712158,16.809999465942383
2023-05-22,140.64999389648438,0,82.74210357666016,1.073306918144226,1.2347005605697632,17.950000762939453
2023-05-29,139.97000122070312,0,82.4000015258789,1.0727311372756958,1.2451996803283691,14.600000381469727
2023-06-05,139.38999938964844,0,82.43800354003906,1.076658010482788,1.2572005987167358,13.829999923706055
2023-06-12,141.83999633789062,0,81.91130065917969,1.0962508916854858,1.282500147819519,13.539999961853027
2023-06-19,143.7100067138672,0,81.95279693603516,1.0933741331100464,1.271499514579773,13.4399995803833
2023-06-26,144.2899932861328,0,82.09600067138672,1.0918222665786743,1.2707997560501099,13.59000015258789
2023-07-03,142.10000610351562,0,82.60800170898438,1.0975743532180786,1.2840003967285156,14.829999923706055
2023-07-10,138.6999969482422,0,82.1011962890625,1.1248594522476196,1.309200406074524,13.34000015258789
2023-07-17,141.78500366210938,0,81.98300170898438,1.1134617328643799,1.2857006788253784,13.600000381469727
2023-07-24,141.13999938964844,0,82.3749008178711,1.103265643119812,1.2846996784210205,13.329999923706055
2023-07-31,141.75,0,82.7843017578125,1.102657437324524,1.2749004364013672,17.100000381469727
2023-08-07,144.89999389648438,0,82.79989624023438,1.0964912176132202,1.2694995403289795,14.84000015258789
2023-08-14,145.41000366210938,0,83.09829711914062,1.0889687538146973,1.2734992504119873,17.299999237060547
2023-08-21,146.42999267578125,0,82.64140319824219,1.079563856124878,1.2582004070281982,15.680000305175781
2023-08-28,146.19900512695312,0,82.68240356445312,1.0796804428100586,1.2588006258010864,13.09000015258789
2023-09-04,147.77999877929688,0,83.24150085449219,1.0713521242141724,1.2465999126434326,13.84000015258789
2023-09-11,147.77000427246094,0,83.0282974243164,1.067463755607605,1.2386999130249023,13.789999961853027
2023-09-18,148.27999877929688,0,82.89129638671875,1.0673497915267944,1.2240006923675537,17.200000762939453
2023-09-25,149.3699951171875,0,83.17530059814453,1.0587612390518188,1.219799280166626,17.520000457763672
2023-10-02,149.22000122070312,0,83.10160064697266,1.06022047996521,1.2240995168685913,17.450000762939453
2023-10-09,149.55499267578125,0,83.26239776611328,1.0516352653503418,1.2125003337860107,19.31999969482422
2023-10-16,149.85000610351562,0,83.12229919433594,1.060333013534546,1.2151997089385986,21.709999084472656
2023-10-23,149.65699768066406,0,83.28250122070312,1.0579770803451538,1.2129004001617432,21.270000457763672
2023-10-30,149.36500549316406,0,83.24729919433594,1.0738831758499146,1.23759925365448,14.90999984741211
2023-11-06,151.52000427246094,0,83.31939697265625,1.0715816020965576,1.2223997116088867,14.170000076293945
2023-11-13,149.52999877929688,0,83.12030029296875,1.0918222665786743,1.2458001375198364,13.800000190734863
2023-11-20,149.4600067138672,0,83.34400177001953,1.09505033493042,1.260199785232544,12.460000038146973
2023-11-27,146.80999755859375,0,83.35269927978516,1.0894432067871094,1.269999384880066,12.630000114440918
2023-12-04,144.85899353027344,0,83.35489654541016,1.077470064163208,1.254900336265564,12.350000381469727
2023-12-11,142.1199951171875,0,83.29660034179688,1.090869426727295,1.2690001726150513,12.279999732971191
2023-12-18,142.41000366210938,0,83.16500091552734,1.102657437324524,1.269999384880066,13.029999732971191
2023-12-25,141.02000427246094,0,82.302001953125,1.1055831909179688,1.274099588394165,12.449999809265137
2024-01-01,144.6300048828125,0,83.2406005859375,1.095650315284729,1.2725998163223267,13.350000381469727
2024-01-08,144.86000061035156,0,83.07610321044922,1.0963709354400635,1.2747005224227905,12.699999809265137
2024-01-15,148.13499450683594,0,83.16059875488281,1.0915838479995728,1.270499587059021,13.300000190734863
2024-01-22,148.17999267578125,0,83.14610290527344,1.0864840745925903,1.2710000276565552,13.260000228881836
2024-01-29,148.3699951171875,0,82.92759704589844,1.0808473825454712,1.2633999586105347,13.850000381469727
2024-02-05,149.3300018310547,0,82.98529815673828,1.0786322355270386,1.262999415397644,12.930000305175781
2024-02-12,150.22000122070312,0,83.00959777832031,1.077934741973877,1.260299801826477,14.239999771118164
2024-02-19,150.47999572753906,0,82.87229919433594,1.0835410356521606,1.2679991722106934,13.75
2024-02-26,150.08999633789062,0,82.910400390625,1.0851871967315674,1.2658003568649292,13.109999656677246
2024-03-04,147.05999755859375,0,82.7522964477539,1.0945708751678467,1.2859007120132446,14.739999771118164
2024-03-11,149.04100036621094,0,82.9655990600586,1.0900371074676514,1.2731993198394775,14.40999984741211
2024-03-18,151.41299438476562,0,83.22660064697266,1.0864840745925903,1.260199785232544,13.0600004196167
2024-03-25,151.33999633789062,0,83.39299774169922,1.0801469087600708,1.2626996040344238,13.010000228881836
2024-04-01,151.60000610351562,0,83.47779846191406,1.0849517583847046,1.2638996839523315,16.030000686645508
2024-04-08,153.27000427246094,0,83.34929656982422,1.0672358274459839,1.2458001375198364,17.309999465942383
2024-04-15,154.6199951171875,0,83.54499816894531,1.0667804479599,1.2370007038116455,18.709999084472656
2024-04-22,158.08999633789062,0,83.30180358886719,1.0704345703125,1.2638996839523315,15.029999732971191
2024-04-29,153.0399932861328,0,83.40630340576172,1.0773539543151855,1.254900336265564,13.489999771118164
2024-05-06,155.75999450683594,0,83.45939636230469,1.0788650512695312,1.2475999593734741,12.550000190734863
2024-05-13,155.66000366210938,0,83.47010040283203,1.089561939239502,1.2666003704071045,11.989999771118164
2024-05-20,156.9499969482422,0,83.2863998413086,1.0856584310531616,1.2666003704071045,11.930000305175781
2024-05-27,157.25999450683594,0,83.3208999633789,1.0857763290405273,1.2737993001937866,12.920000076293945
